Data,Bitcoin,Ethereum,Dogecoin,Litecoin
26/10/2015,285.29998779297,0.73131698370,0.00011607500,3.10442996025
27/10/2015,293.78799438477,0.86964100599,0.00011798900,3.09454989433
28/10/2015,304.61801147461,1.00248003006,0.00012595700,3.10076999664
29/10/2015,313.85501098633,1.20666003227,0.00014127301,3.78221011162
30/10/2015,328.01501464844,1.04121994972,0.00015086000,4.06167984009
31/10/2015,314.16598510742,0.91662698984,0.00013709300,3.80433011055
01/11/2015,325.43099975586,1.05567002296,0.00014131200,3.95930004120
02/11/2015,361.18899536133,0.98978900909,0.00014730501,4.16489982605
03/11/2015,403.41699218750,1.01336002350,0.00015586001,4.58979988098
04/11/2015,411.56298828125,0.89904999733,0.00014913500,4.23021984100
05/11/2015,386.35400390625,0.89563697577,0.00014624400,3.96163988113
06/11/2015,374.47000122070,0.92603200674,0.00014144000,3.54801011086
07/11/2015,386.48199462891,0.92797398567,0.00014457401,3.59887003899
08/11/2015,373.36801147461,1.02746999264,0.00013604100,3.41907000542
09/11/2015,380.25698852539,0.99927800894,0.00013484500,3.39662003517
10/11/2015,336.81900024414,0.93434798717,0.00012312100,3.11514997482
11/11/2015,311.08401489258,0.79182898998,0.00012490200,2.96938991547
12/11/2015,338.15200805664,0.89571100473,0.00013039500,3.27870011330
13/11/2015,336.75299072266,0.90409600735,0.00012952700,3.22599005699
14/11/2015,332.90600585938,0.88881200552,0.00012957200,3.19461011887
15/11/2015,320.16598510742,0.90636801720,0.00012486200,3.06579995155
16/11/2015,330.75100708008,0.92896199226,0.00013104000,3.18945002556
17/11/2015,335.09399414063,1.00797998905,0.00013250099,3.20198011398
18/11/2015,334.58999633789,0.99331897497,0.00013502499,3.18550992012
19/11/2015,326.14898681641,0.95553201437,0.00013020499,3.13361001015
20/11/2015,322.02200317383,0.92492002249,0.00013109201,3.11557006836
21/11/2015,326.92700195313,0.97614002228,0.00013130601,3.15026998520
22/11/2015,324.53601074219,0.96801799536,0.00012793600,3.13683009148
23/11/2015,323.04598999023,0.94696897268,0.00013004600,3.12409996986
24/11/2015,320.04598999023,0.90019100904,0.00012782300,3.10783004761
25/11/2015,328.20599365234,0.86353701353,0.00013049900,3.34443998337
26/11/2015,352.68399047852,0.88418298960,0.00013232400,3.60834002495
27/11/2015,358.04199218750,0.86795097589,0.00013293000,3.57860994339
28/11/2015,357.38101196289,0.91570299864,0.00012996500,3.52258992195
29/11/2015,371.29400634766,0.87861400843,0.00013027601,3.66972994804
30/11/2015,377.32101440430,0.87311899662,0.00012844701,3.62122011185
01/12/2015,362.48800659180,0.87480002642,0.00012725699,3.43490004539
02/12/2015,359.18701171875,0.82121002674,0.00013008399,3.34225010872
03/12/2015,361.04598999023,0.81214302778,0.00012868999,3.37749004364
04/12/2015,363.18301391602,0.84004098177,0.00012882000,3.36180996895
05/12/2015,388.94900512695,0.86243802309,0.00013028500,3.52372002602
06/12/2015,388.78298950195,0.83550000191,0.00012757900,3.47309994698
07/12/2015,395.53601074219,0.81126397848,0.00013326900,3.64513993263
08/12/2015,415.56298828125,0.82211798429,0.00013609200,3.68691992760
09/12/2015,417.56298828125,0.79216700792,0.00014233201,3.66902995110
10/12/2015,415.47900390625,0.84039598703,0.00013911800,3.66393995285
11/12/2015,451.93798828125,0.92976200581,0.00014987899,3.83645009995
12/12/2015,434.99700927734,0.97697299719,0.00014172800,3.60632991791
13/12/2015,433.75500488281,0.95288401842,0.00014341300,3.62673997879
14/12/2015,444.18200683594,0.99302202463,0.00014505201,3.61456990242
15/12/2015,465.32101440430,1.01415002346,0.00014999601,3.83377003670
16/12/2015,454.93399047852,0.99118202925,0.00015007700,3.69892001152
17/12/2015,456.07800292969,0.94070100784,0.00015501599,3.74000000954
18/12/2015,463.61599731445,0.92012697458,0.00015514700,3.75695991516
19/12/2015,462.32199096680,0.90807199478,0.00015269200,3.72061991692
20/12/2015,442.68499755859,0.90388500690,0.00014331700,3.53611993790
21/12/2015,438.63900756836,0.90077102184,0.00014271600,3.45868992805
22/12/2015,436.57199096680,0.86420202255,0.00014223201,3.41952991486
23/12/2015,442.40100097656,0.85807698965,0.00014692701,3.57806992531
24/12/2015,454.98498535156,0.86326199770,0.00014735300,3.64400005341
25/12/2015,455.65301513672,0.87036299706,0.00014707301,3.62474989891
26/12/2015,417.27398681641,0.85460299253,0.00013896100,3.42442011833
27/12/2015,422.82299804688,0.85636502504,0.00014489300,3.47904992104
28/12/2015,422.27899169922,0.84500497580,0.00013871300,3.46602988243
29/12/2015,432.98300170898,0.87305402756,0.00015545700,3.50026011467
30/12/2015,426.61999511719,0.91195797920,0.00015257200,3.45914006233
31/12/2015,430.56698608398,0.93354201317,0.00015100501,3.48017001152
01/01/2016,434.33401489258,0.94802397490,0.00015439199,3.50898003578
02/01/2016,433.43798828125,0.93712401390,0.00015074300,3.50216007233
03/01/2016,430.01098632813,0.97190499306,0.00014575900,3.48306989670
04/01/2016,433.09100341797,0.95447999239,0.00014364500,3.49538993835
05/01/2016,431.95999145508,0.95017600060,0.00013710900,3.46967005730
06/01/2016,429.10501098633,0.95086002350,0.00013453601,3.45356011391
07/01/2016,458.04800415039,0.94200497866,0.00013925599,3.60414004326
08/01/2016,453.23001098633,0.98678898811,0.00015829000,3.56888008118
09/01/2016,447.61099243164,0.98683297634,0.00017980600,3.56057000160
10/01/2016,447.99099731445,0.99923098087,0.00016678800,3.53672003746
11/01/2016,448.42800903320,1.06159996986,0.00017069200,3.55661988258
12/01/2016,435.69000244141,1.14100003242,0.00017976800,3.49368000031
13/01/2016,432.37100219727,1.12520003319,0.00017709400,3.47602009773
14/01/2016,430.30599975586,1.18958997726,0.00017483901,3.46599006653
15/01/2016,364.33099365234,1.20800995827,0.00014913900,2.99677991867
16/01/2016,387.53601074219,1.22028994560,0.00015502700,3.08694005013
17/01/2016,382.29901123047,1.32746994495,0.00015215301,3.02619004250
18/01/2016,387.16799926758,1.42633998394,0.00015117400,3.04895997047
19/01/2016,380.14898681641,1.37138998508,0.00014810399,3.01744008064
20/01/2016,420.23001098633,1.53182005882,0.00016804000,3.38853001595
21/01/2016,410.26199340820,1.55357003212,0.00016325399,3.22077989578
22/01/2016,382.49200439453,1.50127005577,0.00016824600,3.07657003403
23/01/2016,387.49099731445,1.97266995907,0.00017232999,3.10348010063
24/01/2016,402.97100830078,2.14120006561,0.00019318600,3.18099999428
25/01/2016,391.72601318359,2.49926996231,0.00021172100,3.12727999687
26/01/2016,392.15301513672,2.27637004852,0.00035627300,3.15481996536
27/01/2016,394.97198486328,2.38855004311,0.00045507599,3.28745007515
28/01/2016,380.28900146484,2.52648997307,0.00034413600,3.12016010284
29/01/2016,379.47399902344,2.49496006966,0.00031640500,3.11138010025
30/01/2016,378.25500488281,2.44506001472,0.00025798701,3.08080005646
31/01/2016,368.76699829102,2.30604004860,0.00027703200,3.05216002464
01/02/2016,373.05599975586,2.21168994904,0.00027023401,3.07723999023
02/02/2016,374.44799804688,2.43964004517,0.00026228500,3.07587003708
03/02/2016,369.94900512695,2.52869009972,0.00026509099,3.04752993584
04/02/2016,389.59399414063,2.57803988457,0.00028700900,3.16277003288
05/02/2016,386.54901123047,2.53899002075,0.00030549799,3.13740992546
06/02/2016,376.52200317383,2.53446006775,0.00030613100,3.09899997711
07/02/2016,376.61999511719,2.96433997154,0.00028505601,3.08595991135
08/02/2016,373.44699096680,3.17979001999,0.00028689599,3.06216001511
09/02/2016,376.02899169922,4.04464006424,0.00029188101,3.08154988289
10/02/2016,381.64898681641,4.43626022339,0.00029808001,3.09524989128
11/02/2016,379.65399169922,6.01310014725,0.00028978800,3.07561993599
12/02/2016,384.26300048828,5.54697990417,0.00030068701,3.11187005043
13/02/2016,391.85998535156,5.38532018661,0.00029500300,3.12968993187
14/02/2016,407.23001098633,5.23972988129,0.00030099900,3.21058988571
15/02/2016,400.18499755859,5.28835010529,0.00029812599,3.18250989914
16/02/2016,407.48800659180,4.31528997421,0.00029160801,3.20900988579
17/02/2016,416.32199096680,3.75724005699,0.00027848201,3.24102997780
18/02/2016,422.37298583984,4.39912986755,0.00027782499,3.25143003464
19/02/2016,420.78500366211,4.73788976669,0.00029683000,3.25278997421
20/02/2016,437.16400146484,4.34133005142,0.00029106301,3.45798993111
21/02/2016,438.79800415039,4.65361976624,0.00028549699,3.46427011490
22/02/2016,437.74798583984,5.61649990082,0.00028267200,3.48362994194
23/02/2016,420.73599243164,5.58620977402,0.00027980699,3.39692997932
24/02/2016,424.95498657227,6.23647022247,0.00027756099,3.37487006187
25/02/2016,424.54400634766,6.10480022430,0.00026937699,3.36552000046
26/02/2016,432.15200805664,5.92166996002,0.00025928201,3.41679000854
27/02/2016,432.51901245117,6.42585992813,0.00025492700,3.41287994385
28/02/2016,433.50399780273,6.46834993362,0.00025441099,3.44185996056
29/02/2016,437.69699096680,6.33698987961,0.00024972201,3.44611001015
01/03/2016,435.12298583984,7.65368986130,0.00024871601,3.43297004700
02/03/2016,423.98901367188,8.46539020538,0.00024403800,3.36502003670
03/03/2016,421.65100097656,9.29415035248,0.00024497500,3.32352995872
04/03/2016,410.93899536133,10.40600013733,0.00023848700,3.25023007393
05/03/2016,400.57000732422,11.00370025635,0.00022359200,3.19215989113
06/03/2016,407.70700073242,11.38290023804,0.00022112200,3.22164988518
07/03/2016,414.32101440430,9.55263042450,0.00023273000,3.26775002480
08/03/2016,413.97198486328,9.84720993042,0.00021974600,3.25422000885
09/03/2016,414.85998535156,11.89799976349,0.00022999699,3.27985000610
10/03/2016,417.13101196289,11.30500030518,0.00024069600,3.28754997253
11/03/2016,421.69000244141,11.08279991150,0.00024101000,3.38470005989
12/03/2016,411.62399291992,13.53330039978,0.00023662399,3.29017996788
13/03/2016,414.06500244141,14.47500038147,0.00024464799,3.30739998817
14/03/2016,416.43798828125,12.45259952545,0.00023825900,3.30351996422
15/03/2016,416.82998657227,13.01000022888,0.00023145700,3.30577993393
16/03/2016,417.01098632813,12.52089977264,0.00023053600,3.30939006805
17/03/2016,420.62100219727,11.08150005341,0.00022273000,3.30738997459
18/03/2016,409.54800415039,10.99810028076,0.00020945600,3.16981005669
19/03/2016,410.44400024414,10.53069972992,0.00021982200,3.17825007439
20/03/2016,413.75500488281,10.31980037689,0.00021402100,3.20554995537
21/03/2016,413.30700683594,11.86410045624,0.00021212100,3.20091009140
22/03/2016,418.08898925781,11.27480030060,0.00021682899,3.23471999168
23/03/2016,418.04098510742,12.41670036316,0.00021181900,3.24279999733
24/03/2016,416.39401245117,11.23499965668,0.00021320301,3.22469997406
25/03/2016,417.17700195313,10.74320030212,0.00021446199,3.22906994820
26/03/2016,417.94500732422,10.97399997711,0.00021253800,3.23057007790
27/03/2016,426.76501464844,10.41919994354,0.00021588099,3.30360007286
28/03/2016,424.23098754883,11.66559982300,0.00021532200,3.26406002045
29/03/2016,416.51599121094,11.65639972687,0.00025435301,3.22633004189
30/03/2016,414.81600952148,11.95289993286,0.00023393100,3.21940994263
31/03/2016,416.72900390625,11.40349960327,0.00023291699,3.25707006454
01/04/2016,417.95999145508,11.66359996796,0.00022418800,3.23994994164
02/04/2016,420.87298583984,11.59889984131,0.00022587999,3.26210999489
03/04/2016,420.90399169922,11.61830043793,0.00022119599,3.26268005371
04/04/2016,421.44400024414,11.15729999542,0.00021961400,3.25059008598
05/04/2016,424.02999877930,10.43809986115,0.00021374400,3.25165009499
06/04/2016,423.41299438477,10.68540000916,0.00021647400,3.25592994690
07/04/2016,422.74499511719,10.06970024109,0.00021169199,3.24532008171
08/04/2016,420.34899902344,9.71959018707,0.00021097800,3.22026991844
09/04/2016,419.41101074219,9.15062046051,0.00020770100,3.21620011330
10/04/2016,421.56399536133,8.93634033203,0.00020419899,3.22698998451
11/04/2016,422.48300170898,8.64379024506,0.00021430101,3.24177002907
12/04/2016,425.19000244141,7.44230985641,0.00022927100,3.25731992722
13/04/2016,423.73400878906,8.04442024231,0.00023448199,3.23885989189
14/04/2016,424.28201293945,8.38724040985,0.00023015001,3.23960995674
15/04/2016,429.71301269531,8.24277973175,0.00023258600,3.27883005142
16/04/2016,430.57199096680,8.60949993134,0.00023016801,3.27381992340
17/04/2016,427.39898681641,9.30910015106,0.00022647200,3.25777006149
18/04/2016,428.59100341797,9.03600025177,0.00022458500,3.24039006233
19/04/2016,435.50900268555,8.71487998962,0.00022161999,3.28517007828
20/04/2016,441.38900756836,8.46578979492,0.00022615300,3.27837991714
21/04/2016,449.42498779297,8.10216999054,0.00022643901,3.34640002251
22/04/2016,445.73699951172,7.82125997543,0.00022368500,3.31926989555
23/04/2016,450.28201293945,8.29479026794,0.00022358799,3.33447003365
24/04/2016,458.55499267578,8.00135040283,0.00022667300,3.63182997704
25/04/2016,461.42599487305,7.55433988571,0.00022737100,3.81171989441
26/04/2016,466.08898925781,7.39703989029,0.00023001600,4.04580020905
27/04/2016,444.68701171875,7.75997018814,0.00022370400,3.88970994949
28/04/2016,449.01098632813,7.17253017426,0.00022753200,3.78850007057
29/04/2016,455.09698486328,7.45729017258,0.00022626600,3.81360006332
30/04/2016,448.31799316406,8.81398010254,0.00022553200,3.65974998474
01/05/2016,451.87500000000,8.84650039673,0.00022610200,3.70519995689
02/05/2016,444.66900634766,10.16320037842,0.00022898400,3.68031001091
03/05/2016,450.30398559570,9.31126976013,0.00022759000,3.74091005325
04/05/2016,446.72198486328,9.41376972198,0.00022517001,3.74678993225
05/05/2016,447.97601318359,9.82610034943,0.00022110400,3.71385002136
06/05/2016,459.60299682617,9.34663963318,0.00022459000,3.82210993767
07/05/2016,458.53601074219,9.37051010132,0.00022277101,3.95344996452
08/05/2016,458.54800415039,9.48293018341,0.00022230900,3.93813991547
09/05/2016,460.48300170898,9.29773044586,0.00022356900,4.05642986298
10/05/2016,450.89498901367,9.36151981354,0.00021986901,3.81914997101
11/05/2016,452.72799682617,9.99627971649,0.00022407700,3.88227009773
12/05/2016,454.76599121094,10.05780029297,0.00023538900,3.85680007935
13/05/2016,455.67001342773,10.50660037994,0.00023589200,3.92567992210
14/05/2016,455.67098999023,10.23970031738,0.00023142800,4.01011991501
15/05/2016,457.56799316406,9.96234989166,0.00023091301,4.06311988831
16/05/2016,454.16299438477,11.17129993439,0.00022901301,4.00652980804
17/05/2016,453.78298950195,12.19880008698,0.00022608700,3.98312997818
18/05/2016,454.61898803711,13.55860042572,0.00022797100,4.00322008133
19/05/2016,438.71499633789,14.76970005035,0.00022513700,3.83338999748
20/05/2016,442.67599487305,13.63560009003,0.00022786100,3.88101005554
21/05/2016,443.18798828125,14.01500034332,0.00022642600,3.95448994637
22/05/2016,439.32299804688,14.28610038757,0.00022433800,3.92969989777
23/05/2016,444.15499877930,13.46150016785,0.00022512900,3.96818995476
24/05/2016,445.98098754883,12.73229980469,0.00022425500,3.95141005516
25/05/2016,449.59899902344,12.52600002289,0.00022429400,4.04566001892
26/05/2016,453.38400268555,12.43039989471,0.00022812800,4.08246994019
27/05/2016,473.46398925781,11.29580020905,0.00022974500,4.50132989883
28/05/2016,530.03997802734,11.89290046692,0.00023679600,4.70067977905
29/05/2016,526.23297119141,12.35039997101,0.00023790800,4.60962009430
30/05/2016,533.86401367188,12.72529983521,0.00023841699,4.67086982727
31/05/2016,531.38598632813,14.07730007172,0.00023128001,4.65039014816
01/06/2016,536.91998291016,14.00150012970,0.00023357800,4.74099016190
02/06/2016,537.97198486328,13.73799991608,0.00023045900,4.71505022049
03/06/2016,569.19396972656,13.84669971466,0.00023794601,4.86097002029
04/06/2016,572.72698974609,13.74040031433,0.00023655000,4.80804014206
05/06/2016,574.97698974609,13.97500038147,0.00023661100,4.81291007996
06/06/2016,585.53698730469,13.93410015106,0.00023552901,4.95915985107
07/06/2016,576.59698486328,14.51200008392,0.00023954500,4.77078008652
08/06/2016,581.64501953125,14.41769981384,0.00024564599,4.74816989899
09/06/2016,574.63000488281,14.39859962463,0.00026529300,4.69312000275
10/06/2016,577.46997070313,13.90859985352,0.00026045801,4.84000015259
11/06/2016,606.72698974609,14.19159984589,0.00025274299,5.01397991180
12/06/2016,672.78399658203,15.74370002747,0.00027021099,5.33358001709
13/06/2016,704.37597656250,17.60269927979,0.00029783501,5.29031991959
14/06/2016,685.55902099609,18.89319992065,0.00031972499,5.20402002335
15/06/2016,694.46899414063,18.35429954529,0.00031260200,5.23977994919
16/06/2016,766.30798339844,20.58860015869,0.00033466399,5.66078996658
17/06/2016,748.90899658203,15.37679958344,0.00032116700,5.59326982498
18/06/2016,756.22698974609,11.33069992065,0.00032436600,5.55994987488
19/06/2016,763.78100585938,12.23419952393,0.00033807300,5.59378004074
20/06/2016,737.22601318359,11.83950042725,0.00032323299,5.29453992844
21/06/2016,666.65197753906,13.30669975281,0.00030724701,4.82175016403
22/06/2016,596.11602783203,13.09510040283,0.00026573101,3.91070008278
23/06/2016,623.97698974609,13.67619991302,0.00027992600,3.85050988197
24/06/2016,665.29901123047,14.33209991455,0.00028136600,4.27909994125
25/06/2016,665.12298583984,14.28299999237,0.00028365100,4.23306989670
26/06/2016,629.36700439453,13.85019969940,0.00028489201,4.07430982590
27/06/2016,655.27502441406,13.88389968872,0.00028807099,4.11985015869
28/06/2016,647.00097656250,12.17560005188,0.00030130599,4.10065984726
29/06/2016,639.89001464844,12.61120033264,0.00029586200,4.06188011169
30/06/2016,673.33697509766,12.46150016785,0.00030428101,4.19350004196
01/07/2016,676.29602050781,12.19950008392,0.00030205099,4.25597000122
02/07/2016,703.70202636719,12.12839984894,0.00030626799,4.58992004395
03/07/2016,658.66400146484,11.72019958496,0.00028221699,4.25329017639
04/07/2016,683.66198730469,11.47099971771,0.00028934801,4.54055976868
05/07/2016,670.62701416016,10.61139965057,0.00028736700,4.45228004456
06/07/2016,677.33099365234,10.52890014648,0.00028372800,4.46822023392
07/07/2016,640.56201171875,10.10939979553,0.00027459400,4.11187982559
08/07/2016,666.52301025391,11.39459991455,0.00027744501,4.21991014481
09/07/2016,650.96002197266,10.96549987793,0.00027031501,4.16307020187
10/07/2016,649.35998535156,10.94760036469,0.00027212600,4.09983015060
11/07/2016,647.65899658203,10.45899963379,0.00026684901,4.08544015884
12/07/2016,664.55102539063,10.51609992981,0.00026549201,4.15327978134
13/07/2016,654.46801757813,10.50049972534,0.00026252499,4.13854980469
14/07/2016,658.07800292969,11.51319980621,0.00026208101,4.14845991135
15/07/2016,663.25500488281,11.95160007477,0.00026405699,4.15977001190
16/07/2016,660.76702880859,11.65279960632,0.00026209000,4.13266992569
17/07/2016,679.45898437500,11.15869998932,0.00026306199,4.18988990784
18/07/2016,673.10601806641,11.03439998627,0.00025234799,4.14822006226
19/07/2016,672.86401367188,11.61909961700,0.00024512000,4.14915990829
20/07/2016,665.68499755859,12.45059967041,0.00024351099,4.12506008148
21/07/2016,665.01202392578,12.65069961548,0.00023746199,4.12023019791
22/07/2016,650.61901855469,14.66189956665,0.00023719099,4.03829002380
23/07/2016,655.55603027344,14.29969978333,0.00025065301,4.05700016022
24/07/2016,661.28497314453,12.74950027466,0.00024899401,4.07067012787
25/07/2016,654.09698486328,13.83609962463,0.00024543999,4.03204011917
26/07/2016,651.78399658203,11.98950004578,0.00023974900,3.97024011612
27/07/2016,654.35198974609,12.97280025482,0.00023695600,3.95588994026
28/07/2016,655.03497314453,12.84360027313,0.00023799999,3.96774005890
29/07/2016,656.99200439453,12.79459953308,0.00023751700,4.07743978500
30/07/2016,655.04699707031,12.46100044250,0.00023860400,4.06181001663
31/07/2016,624.68103027344,11.87590026855,0.00023045900,4.01382017136
01/08/2016,606.27197265625,10.94159984589,0.00022301300,3.86342000961
02/08/2016,547.46502685547,8.78728008270,0.00020565800,3.63958001137
03/08/2016,566.35498046875,10.29389953613,0.00021407100,3.71922993660
04/08/2016,578.28900146484,11.04279994965,0.00021462100,3.74845004082
05/08/2016,575.04302978516,10.92539978027,0.00021778099,3.72903990746
06/08/2016,587.77801513672,10.88109970093,0.00023131800,3.76017999649
07/08/2016,592.69000244141,10.91160011292,0.00026368300,3.78031992912
08/08/2016,591.05401611328,11.24540042877,0.00023683200,3.78551006317
09/08/2016,587.80102539063,12.24429988861,0.00023652700,3.75974988937
10/08/2016,592.10302734375,12.14319992065,0.00023868600,3.72241997719
11/08/2016,589.11999511719,11.69089984894,0.00023497301,3.74217009544
12/08/2016,587.55902099609,11.77849960327,0.00023909900,3.70935010910
13/08/2016,585.58801269531,11.57129955292,0.00023876200,3.71441006660
14/08/2016,570.47302246094,11.19480037689,0.00024480099,3.65020990372
15/08/2016,567.23999023438,11.21840000153,0.00023836900,3.57708001137
16/08/2016,577.43902587891,11.13969993591,0.00025841800,3.63772010803
17/08/2016,573.21600341797,10.75279998779,0.00024697100,3.59944009781
18/08/2016,574.31799316406,10.75609970093,0.00024714999,3.60712003708
19/08/2016,575.63000488281,10.74870014191,0.00023269000,3.60408997536
20/08/2016,581.69702148438,11.24740028381,0.00023817801,3.61556005478
21/08/2016,581.30798339844,11.17920017242,0.00023156400,3.61507010460
22/08/2016,586.75299072266,11.12090015411,0.00022901800,3.65725994110
23/08/2016,583.41497802734,11.03059959412,0.00022731000,3.93073010445
24/08/2016,580.18200683594,11.03600025177,0.00023097001,3.85505008698
25/08/2016,577.76098632813,11.35739994049,0.00022942900,3.80206990242
26/08/2016,579.65100097656,11.29539966583,0.00023118099,3.82638001442
27/08/2016,569.94702148438,11.14820003510,0.00022412800,3.73676991463
28/08/2016,573.91198730469,10.92930030823,0.00022929400,3.73983001709
29/08/2016,574.10699462891,10.98379993439,0.00022536500,3.75952005386
30/08/2016,577.50299072266,11.22889995575,0.00023326400,3.80405998230
31/08/2016,575.47198486328,11.67240047455,0.00023506299,3.79744005203
01/09/2016,572.30297851563,11.99489974976,0.00023193900,3.83201003075
02/09/2016,575.53698730469,12.11299991608,0.00023495800,3.82456994057
03/09/2016,598.21197509766,11.75870037079,0.00023636200,3.88875007629
04/09/2016,608.63397216797,11.67990016937,0.00023540300,4.01444005966
05/09/2016,606.59002685547,11.71700000763,0.00023625200,3.97919011116
06/09/2016,610.43597412109,11.68910026550,0.00024082301,3.97235989571
07/09/2016,614.54400634766,11.54790019989,0.00024202300,3.96988010406
08/09/2016,626.31597900391,11.34589958191,0.00022798601,3.98833990097
